# time totalContactTime
192.9000 236180.0000
194.0000 237527.5000
195.1000 238875.0000
196.2000 240222.5000
197.3000 241570.0000
198.4000 242917.5000
199.5000 244265.0000
200.6000 245612.5000
201.7000 246960.0000
202.8000 248307.5000
203.9000 249655.0000
205.0000 251002.5000
206.1000 252350.0000
207.2000 253697.5000
208.3000 255045.0000
209.4000 256392.5000
210.5000 257740.0000
211.6000 259087.5000
212.7000 260435.0000
213.8000 261782.5000
214.9000 263130.0000
216.0000 264477.5000
217.1000 265825.0000
218.2000 267172.5000
219.3000 268520.0000
220.4000 269867.5000
221.5000 271215.0000
222.6000 272562.5000
223.7000 273910.0000
224.8000 275257.5000
225.9000 276605.0000
227.0000 277952.5000
228.1000 279300.0000
229.2000 280647.5000
230.3000 281995.0000
231.4000 283342.5000
232.5000 284690.0000
233.6000 286037.5000
234.7000 287385.0000
235.8000 288732.5000
236.9000 290080.0000
238.0000 291427.5000
239.1000 292775.0000
240.2000 294122.5000
241.3000 295470.0000
242.4000 296817.5000
243.5000 298165.0000
244.6000 299512.5000
245.7000 300860.0000
246.8000 302207.5000
247.9000 303555.0000
249.0000 304902.5000
250.1000 306250.0000
251.2000 307597.5000
252.3000 308945.0000
253.4000 310292.5000
254.5000 311640.0000
255.6000 312987.5000
256.6000 314212.5000
257.6000 315437.5000
258.6000 316662.5000
259.6000 317887.5000
260.6000 319112.5000
261.6000 320337.5000
262.6000 321562.5000
263.6000 322787.5000
264.6000 324012.5000
265.6000 325237.5000
266.6000 326462.5000
267.6000 327687.5000
268.6000 328912.5000
269.6000 330137.5000
270.6000 331362.5000
271.6000 332587.5000
272.6000 333812.5000
273.6000 335037.5000
274.6000 336262.5000
275.6000 337487.5000
276.6000 338712.5000
277.6000 339937.5000
278.6000 341162.5000
279.6000 342387.5000
280.6000 343612.5000
281.6000 344837.5000
282.6000 346062.5000
283.6000 347287.5000
284.6000 348512.5000
285.6000 349737.5000
286.6000 350962.5000
287.6000 352187.5000
288.6000 353412.5000
289.6000 354637.5000
290.6000 355862.5000
291.6000 357087.5000
292.6000 358312.5000
293.6000 359537.5000
294.6000 360762.5000
295.6000 361987.5000
296.6000 363212.5000
297.6000 364437.5000
298.6000 365662.5000
299.6000 366887.5000
300.6000 368112.5000
301.6000 369337.5000
302.6000 370562.5000
303.6000 371787.5000
304.6000 373012.5000
305.6000 374237.5000
306.6000 375462.5000
307.6000 376687.5000
308.6000 377912.5000
309.6000 379137.5000
310.6000 380362.5000
311.6000 381587.5000
312.6000 382812.5000
313.6000 384037.5000
314.6000 385262.5000
315.6000 386487.5000
316.6000 387712.5000
317.6000 388937.5000
318.6000 390162.5000
319.6000 391387.5000
320.6000 392612.5000
321.6000 393837.5000
322.6000 395062.5000
323.6000 396287.5000
324.6000 397512.5000
325.6000 398737.5000
326.6000 399962.5000
327.6000 401187.5000
328.6000 402412.5000
329.6000 403637.5000
330.6000 404862.5000
331.6000 406087.5000
332.6000 407312.5000
333.6000 408537.5000
334.6000 409762.5000
335.6000 410987.5000
336.6000 412212.5000
337.6000 413437.5000
338.6000 414662.5000
339.6000 415887.5000
340.6000 417112.5000
341.6000 418337.5000
342.6000 419562.5000
343.6000 420787.5000
344.6000 422012.5000
345.6000 423237.5000
346.6000 424462.5000
347.6000 425687.5000
348.6000 426912.5000
349.6000 428137.5000
350.6000 429362.5000
351.6000 430587.5000
352.6000 431812.5000
353.6000 433037.5000
354.6000 434262.5000
355.6000 435487.5000
356.6000 436712.5000
357.6000 437937.5000
358.6000 439162.5000
359.6000 440387.5000
360.6000 441612.5000
361.6000 442837.5000
362.6000 444062.5000
363.6000 445287.5000
364.6000 446512.5000
365.6000 447737.5000
366.6000 448962.5000
367.6000 450187.5000
368.6000 451412.5000
369.6000 452637.5000
370.6000 453862.5000
371.6000 455087.5000
372.6000 456312.5000
373.6000 457537.5000
374.6000 458762.5000
375.6000 459987.5000
376.6000 461212.5000
377.6000 462437.5000
378.6000 463662.5000
379.6000 464887.5000
380.6000 466112.5000
381.6000 467337.5000
382.6000 468562.5000
383.6000 469787.5000
384.6000 471012.5000
385.6000 472237.5000
386.6000 473462.5000
387.6000 474687.5000
388.6000 475912.5000
389.6000 477137.5000
390.6000 478362.5000
391.6000 479587.5000
392.6000 480812.5000
393.6000 482037.5000
394.6000 483262.5000
395.6000 484487.5000
396.6000 485712.5000
397.6000 486937.5000
398.6000 488162.5000
399.6000 489387.5000
400.6000 490612.5000
401.6000 491837.5000
402.6000 493062.5000
403.6000 494287.5000
404.6000 495512.5000
405.6000 496737.5000
406.6000 497962.5000
407.6000 499187.5000
408.6000 500412.5000
409.6000 501637.5000
410.6000 502862.5000
411.6000 504087.5000
412.6000 505312.5000
413.6000 506537.5000
414.6000 507762.5000
415.6000 508987.5000
416.6000 510212.5000
417.6000 511437.5000
418.6000 512662.5000
419.6000 513887.5000
420.6000 515112.5000
421.6000 516337.5000
422.6000 517562.5000
423.6000 518787.5000
424.6000 520012.5000
425.6000 521237.5000
426.6000 522462.5000
427.6000 523687.5000
428.6000 524912.5000
429.6000 526137.5000
430.6000 527362.5000
431.6000 528587.5000
432.6000 529812.5000
433.6000 531037.5000
434.6000 532262.5000
435.6000 533487.5000
436.6000 534712.5000
437.6000 535937.5000
438.6000 537162.5000
439.6000 538387.5000
440.6000 539612.5000
441.6000 540837.5000
442.6000 542062.5000
443.6000 543287.5000
444.6000 544512.5000
445.6000 545737.5000
446.6000 546962.5000
447.6000 548187.5000
448.6000 549412.5000
449.6000 550637.5000
450.6000 551862.5000
451.6000 553087.5000
452.6000 554312.5000
453.6000 555537.5000
454.6000 556762.5000
455.6000 557987.5000
456.6000 559212.5000
457.6000 560437.5000
458.6000 561662.5000
459.6000 562887.5000
460.6000 564112.5000
461.6000 565337.5000
462.6000 566562.5000
463.6000 567787.5000
464.6000 569012.5000
465.6000 570237.5000
466.6000 571462.5000
467.6000 572687.5000
468.6000 573912.5000
469.6000 575137.5000
470.6000 576362.5000
471.6000 577587.5000
472.6000 578812.5000
473.6000 580037.5000
474.6000 581262.5000
475.6000 582487.5000
476.6000 583712.5000
477.6000 584937.5000
478.6000 586162.5000
479.6000 587387.5000
480.6000 588612.5000
481.6000 589837.5000
482.6000 591062.5000
483.6000 592287.5000
484.6000 593512.5000
485.6000 594737.5000
486.6000 595962.5000
487.6000 597187.5000
488.6000 598412.5000
489.6000 599637.5000
490.6000 600862.5000
491.6000 602087.5000
492.6000 603312.5000
493.6000 604537.5000
494.6000 605762.5000
495.6000 606987.5000
496.6000 608212.5000
497.6000 609437.5000
498.6000 610662.5000
499.6000 611887.5000
500.6000 613112.5000
501.6000 614337.5000
502.6000 615562.5000
503.6000 616787.5000
504.6000 618012.5000
505.6000 619237.5000
506.6000 620462.5000
507.6000 621687.5000
508.6000 622912.5000
509.6000 624137.5000
510.6000 625362.5000
511.6000 626587.5000
512.6000 627812.5000
513.6000 629037.5000
514.6000 630262.5000
515.6000 631487.5000
516.6000 632712.5000
517.6000 633937.5000
518.6000 635162.5000
519.6000 636387.5000
520.6000 637612.5000
521.6000 638837.5000
522.6000 640062.5000
523.6000 641287.5000
524.6000 642512.5000
525.6000 643737.5000
526.6000 644962.5000
527.6000 646187.5000
528.6000 647412.5000
529.6000 648637.5000
530.6000 649862.5000
531.6000 651087.5000
532.6000 652312.5000
533.6000 653537.5000
534.6000 654762.5000
535.6000 655987.5000
536.6000 657212.5000
537.6000 658437.5000
538.6000 659662.5000
539.6000 660887.5000
540.6000 662112.5000
541.6000 663337.5000
542.6000 664562.5000
543.6000 665787.5000
544.6000 667012.5000
545.6000 668237.5000
546.6000 669462.5000
547.6000 670687.5000
548.6000 671912.5000
549.6000 673137.5000
550.6000 674362.5000
551.6000 675587.5000
552.6000 676812.5000
553.6000 678037.5000
554.6000 679262.5000
555.6000 680487.5000
556.6000 681712.5000
557.6000 682937.5000
558.6000 684162.5000
559.6000 685387.5000
560.6000 686612.5000
561.6000 687837.5000
562.6000 689062.5000
563.6000 690287.5000
564.6000 691512.5000
565.6000 692737.5000
566.6000 693962.5000
567.6000 695187.5000
568.6000 696412.5000
569.6000 697637.5000
570.6000 698862.5000
571.6000 700087.5000
572.6000 701312.5000
573.6000 702537.5000
574.6000 703762.5000
575.6000 704987.5000
576.6000 706212.5000
577.6000 707437.5000
578.6000 708662.5000
579.6000 709887.5000
580.6000 711112.5000
581.6000 712337.5000
582.6000 713562.5000
583.6000 714787.5000
584.6000 716012.5000
585.6000 717237.5000
586.6000 718462.5000
587.6000 719687.5000
588.6000 720912.5000
589.6000 722137.5000
590.6000 723362.5000
591.6000 724587.5000
592.6000 725812.5000
593.6000 727037.5000
594.6000 728262.5000
595.6000 729487.5000
596.6000 730712.5000
597.6000 731937.5000
598.6000 733162.5000
599.6000 734387.5000
600.6000 735612.5000
601.6000 736837.5000
602.6000 738062.5000
603.6000 739287.5000
604.6000 740512.5000
605.6000 741737.5000
606.6000 742962.5000
607.6000 744187.5000
608.6000 745412.5000
609.6000 746637.5000
610.6000 747862.5000
611.6000 749087.5000
612.6000 750312.5000
613.6000 751537.5000
614.6000 752762.5000
615.6000 753987.5000
616.6000 755212.5000
617.6000 756437.5000
618.6000 757662.5000
619.6000 758887.5000
620.6000 760112.5000
621.6000 761337.5000
622.6000 762562.5000
623.6000 763787.5000
624.6000 765012.5000
625.6000 766237.5000
626.6000 767462.5000
627.6000 768687.5000
628.6000 769912.5000
629.6000 771137.5000
630.6000 772362.5000
631.6000 773587.5000
632.6000 774812.5000
633.6000 776037.5000
634.6000 777262.5000
635.6000 778487.5000
636.6000 779712.5000
637.6000 780937.5000
638.6000 782162.5000
639.6000 783387.5000
640.6000 784612.5000
641.6000 785837.5000
642.6000 787062.5000
643.6000 788287.5000
644.6000 789512.5000
645.6000 790737.5000
646.6000 791962.5000
647.6000 793187.5000
648.6000 794412.5000
649.6000 795637.5000
650.6000 796862.5000
651.6000 798087.5000
652.6000 799312.5000
653.6000 800537.5000
654.6000 801762.5000
655.6000 802987.5000
656.6000 804212.5000
657.6000 805437.5000
658.6000 806662.5000
659.6000 807887.5000
660.6000 809112.5000
661.6000 810337.5000
662.6000 811562.5000
663.6000 812787.5000
664.6000 814012.5000
665.6000 815237.5000
666.6000 816462.5000
667.6000 817687.5000
668.6000 818912.5000
669.6000 820137.5000
670.6000 821362.5000
671.6000 822587.5000
672.6000 823812.5000
673.6000 825037.5000
674.6000 826262.5000
675.6000 827487.5000
676.6000 828712.5000
677.6000 829937.5000
678.6000 831162.5000
679.6000 832387.5000
680.6000 833612.5000
681.6000 834837.5000
682.6000 836062.5000
683.6000 837287.5000
684.6000 838512.5000
685.6000 839737.5000
686.6000 840962.5000
687.6000 842187.5000
688.6000 843412.5000
689.6000 844637.5000
690.6000 845862.5000
691.6000 847087.5000
692.6000 848312.5000
693.6000 849537.5000
694.6000 850762.5000
695.6000 851987.5000
696.6000 853212.5000
697.6000 854437.5000
698.6000 855662.5000
699.6000 856887.5000
700.6000 858112.5000
701.6000 859337.5000
702.6000 860562.5000
703.6000 861787.5000
704.6000 863012.5000
705.6000 864237.5000
706.6000 865462.5000
707.6000 866687.5000
708.6000 867912.5000
709.6000 869137.5000
710.6000 870362.5000
711.6000 871587.5000
712.6000 872812.5000
713.6000 874037.5000
714.6000 875262.5000
715.6000 876487.5000
716.6000 877712.5000
717.6000 878937.5000
718.6000 880162.5000
719.6000 881387.5000
720.6000 882612.5000
721.6000 883837.5000
722.6000 885062.5000
723.6000 886287.5000
724.6000 887512.5000
725.6000 888737.5000
726.6000 889962.5000
727.6000 891187.5000
728.6000 892412.5000
729.6000 893637.5000
730.6000 894862.5000
731.6000 896087.5000
732.6000 897312.5000
733.6000 898537.5000
734.6000 899762.5000
735.6000 900987.5000
736.6000 902212.5000
737.6000 903437.5000
738.6000 904662.5000
739.6000 905887.5000
740.6000 907112.5000
741.6000 908337.5000
742.6000 909562.5000
743.6000 910787.5000
744.6000 912012.5000
745.6000 913237.5000
746.6000 914462.5000
747.6000 915687.5000
748.6000 916912.5000
749.6000 918137.5000
750.6000 919362.5000
751.6000 920587.5000
752.6000 921812.5000
753.6000 923037.5000
754.6000 924262.5000
755.6000 925487.5000
756.6000 926712.5000
757.6000 927937.5000
758.6000 929162.5000
759.6000 930387.5000
760.6000 931612.5000
761.6000 932837.5000
762.6000 934062.5000
763.6000 935287.5000
764.6000 936512.5000
765.6000 937737.5000
766.6000 938962.5000
767.6000 940187.5000
768.6000 941412.5000
769.6000 942637.5000
770.6000 943862.5000
771.6000 945087.5000
772.6000 946312.5000
773.6000 947537.5000
774.6000 948762.5000
775.6000 949987.5000
776.6000 951212.5000
777.6000 952437.5000
778.6000 953662.5000
779.6000 954887.5000
780.6000 956112.5000
781.6000 957337.5000
782.6000 958562.5000
783.6000 959787.5000
784.6000 961012.5000
785.6000 962237.5000
786.6000 963462.5000
787.6000 964687.5000
788.6000 965912.5000
789.6000 967137.5000
790.6000 968362.5000
791.6000 969587.5000
792.6000 970812.5000
793.6000 972037.5000
794.6000 973262.5000
795.6000 974487.5000
796.6000 975712.5000
797.6000 976937.5000
798.6000 978162.5000
799.6000 979387.5000
800.6000 980612.5000
801.6000 981837.5000
802.6000 983062.5000
803.6000 984287.5000
804.6000 985512.5000
805.6000 986737.5000
806.6000 987962.5000
807.6000 989187.5000
808.6000 990412.5000
809.6000 991637.5000
810.6000 992862.5000
811.6000 994087.5000
812.6000 995312.5000
813.6000 996537.5000
814.6000 997762.5000
815.6000 998987.5000
816.6000 1000212.5000
817.6000 1001437.5000
818.6000 1002662.5000
819.6000 1003887.5000
820.6000 1005112.5000
821.6000 1006337.5000
822.6000 1007562.5000
823.6000 1008787.5000
824.6000 1010012.5000
825.6000 1011237.5000
826.6000 1012462.5000
827.6000 1013687.5000
828.6000 1014912.5000
829.6000 1016137.5000
830.6000 1017362.5000
831.6000 1018587.5000
832.6000 1019812.5000
833.6000 1021037.5000
834.6000 1022262.5000
835.6000 1023487.5000
836.6000 1024712.5000
837.6000 1025937.5000
838.6000 1027162.5000
839.6000 1028387.5000
840.6000 1029612.5000
841.6000 1030837.5000
842.6000 1032062.5000
843.6000 1033287.5000
844.6000 1034512.5000
845.6000 1035737.5000
846.6000 1036962.5000
847.6000 1038187.5000
848.6000 1039412.5000
849.6000 1040637.5000
850.6000 1041862.5000
851.6000 1043087.5000
852.6000 1044312.5000
853.6000 1045537.5000
854.6000 1046762.5000
855.6000 1047987.5000
856.6000 1049212.5000
857.6000 1050437.5000
858.6000 1051662.5000
859.6000 1052887.5000
860.6000 1054112.5000
861.6000 1055337.5000
862.6000 1056562.5000
863.6000 1057787.5000
864.6000 1059012.5000
865.6000 1060237.5000
866.6000 1061462.5000
867.6000 1062687.5000
868.6000 1063912.5000
869.6000 1065137.5000
870.6000 1066362.5000
871.6000 1067587.5000
872.6000 1068812.5000
873.6000 1070037.5000
874.6000 1071262.5000
875.6000 1072487.5000
876.6000 1073712.5000
877.6000 1074937.5000
878.6000 1076162.5000
879.6000 1077387.5000
880.6000 1078612.5000
881.6000 1079837.5000
882.6000 1081062.5000
883.6000 1082287.5000
884.6000 1083512.5000
885.6000 1084737.5000
886.6000 1085962.5000
887.6000 1087187.5000
888.6000 1088412.5000
889.6000 1089637.5000
890.6000 1090862.5000
891.6000 1092087.5000
892.6000 1093312.5000
893.6000 1094537.5000
894.6000 1095762.5000
895.6000 1096987.5000
896.6000 1098212.5000
897.6000 1099437.5000
898.6000 1100662.5000
899.6000 1101887.5000
900.6000 1103112.5000
901.6000 1104337.5000
902.6000 1105562.5000
903.6000 1106787.5000
904.6000 1108012.5000
905.6000 1109237.5000
906.6000 1110462.5000
907.6000 1111687.5000
908.6000 1112912.5000
909.6000 1114137.5000
910.6000 1115362.5000
911.6000 1116587.5000
912.6000 1117812.5000
913.6000 1119037.5000
914.6000 1120262.5000
915.6000 1121487.5000
916.6000 1122712.5000
917.6000 1123937.5000
918.6000 1125162.5000
919.6000 1126387.5000
920.6000 1127612.5000
921.6000 1128837.5000
922.6000 1130062.5000
923.6000 1131287.5000
924.6000 1132512.5000
925.6000 1133737.5000
926.6000 1134962.5000
927.6000 1136187.5000
928.6000 1137412.5000
929.6000 1138637.5000
930.6000 1139862.5000
931.6000 1141087.5000
932.6000 1142312.5000
933.6000 1143537.5000
934.6000 1144762.5000
935.6000 1145987.5000
936.6000 1147212.5000
937.6000 1148437.5000
938.6000 1149662.5000
939.6000 1150887.5000
940.6000 1152112.5000
941.6000 1153337.5000
942.6000 1154562.5000
943.6000 1155787.5000
944.6000 1157012.5000
945.6000 1158237.5000
946.6000 1159462.5000
947.6000 1160687.5000
948.6000 1161912.5000
949.6000 1163137.5000
950.6000 1164362.5000
951.6000 1165587.5000
952.6000 1166812.5000
953.6000 1168037.5000
954.6000 1169262.5000
955.6000 1170487.5000
956.6000 1171712.5000
957.6000 1172937.5000
958.6000 1174162.5000
959.6000 1175387.5000
960.6000 1176612.5000
961.6000 1177837.5000
962.6000 1179062.5000
963.6000 1180287.5000
964.6000 1181512.5000
965.6000 1182737.5000
966.6000 1183962.5000
967.6000 1185187.5000
968.6000 1186412.5000
969.6000 1187637.5000
970.6000 1188862.5000
971.6000 1190087.5000
972.6000 1191312.5000
973.6000 1192537.5000
974.6000 1193762.5000
975.6000 1194987.5000
976.6000 1196212.5000
977.6000 1197437.5000
978.6000 1198662.5000
979.6000 1199887.5000
980.6000 1201112.5000
981.6000 1202337.5000
982.6000 1203562.5000
983.6000 1204787.5000
984.6000 1206012.5000
985.6000 1207237.5000
986.6000 1208462.5000
987.6000 1209687.5000
988.6000 1210912.5000
989.6000 1212137.5000
990.6000 1213362.5000
991.6000 1214587.5000
992.6000 1215812.5000
993.6000 1217037.5000
994.6000 1218262.5000
995.6000 1219487.5000
996.6000 1220712.5000
997.6000 1221937.5000
998.6000 1223162.5000
999.6000 1224387.5000
1000.6000 1225612.5000
1001.6000 1226837.5000
1002.6000 1228062.5000
1003.6000 1229287.5000
1004.6000 1230512.5000
1005.6000 1231737.5000
1006.6000 1232962.5000
1007.6000 1234187.5000
1008.6000 1235412.5000
1009.6000 1236637.5000
1010.6000 1237862.5000
1011.6000 1239087.5000
1012.6000 1240312.5000
1013.6000 1241537.5000
1014.6000 1242762.5000
1015.6000 1243987.5000
1016.6000 1245212.5000
1017.6000 1246437.5000
1018.6000 1247662.5000
1019.6000 1248887.5000
1020.6000 1250112.5000
1021.6000 1251337.5000
1022.6000 1252562.5000
1023.6000 1253787.5000
1024.7000 1255135.0000
1025.8000 1256482.5000
1026.9000 1257830.0000
1028.0000 1259177.5000
1029.1000 1260525.0000
1030.2000 1261872.5000
1031.3000 1263220.0000
1032.4000 1264567.5000
1033.5000 1265915.0000
1034.6000 1267262.5000
1035.7000 1268610.0000
1036.8000 1269957.5000
1037.9000 1271305.0000
1039.0000 1272652.5000
1040.1000 1274000.0000
1041.2000 1275347.5000
1042.3000 1276695.0000
1043.4000 1278042.5000
1044.5000 1279390.0000
1045.6000 1280737.5000
1046.7000 1282085.0000
1047.8000 1283432.5000
1048.9000 1284780.0000
1050.0000 1286127.5000
1051.1000 1287475.0000
1052.2000 1288822.5000
1053.3000 1290170.0000
1054.4000 1291517.5000
1055.5000 1292865.0000
1056.6000 1294212.5000
1057.7000 1295560.0000
1058.8000 1296907.5000
1059.9000 1298255.0000
1061.0000 1299602.5000
1062.1000 1300950.0000
1063.2000 1302297.5000
1064.3000 1303645.0000
1065.4000 1304992.5000
1066.5000 1306340.0000
1067.6000 1307687.5000
1068.7000 1309035.0000
1069.8000 1310382.5000
1070.9000 1311730.0000
1072.0000 1313077.5000
1073.1000 1314425.0000
1074.2000 1315772.5000
1075.3000 1317120.0000
1076.4000 1318467.5000
1077.5000 1319815.0000
1078.6000 1321162.5000
1079.7000 1322510.0000
1080.8000 1323857.5000
1081.9000 1325205.0000
1083.0000 1326552.5000
1084.1000 1327900.0000
1085.2000 1329247.5000
1086.3000 1330595.0000
1087.4000 1331942.5000
1088.5000 1333290.0000
1089.6000 1334637.5000
1090.7000 1335985.0000
1091.8000 1337332.5000
1092.9000 1338680.0000
1094.0000 1340027.5000
1095.1000 1341375.0000
1096.2000 1342722.5000
1097.3000 1344070.0000
1098.4000 1345417.5000
1099.5000 1346765.0000
1100.6000 1348112.5000
1101.7000 1349460.0000
1102.8000 1350807.5000
1103.9000 1352155.0000
1105.0000 1353502.5000
1106.1000 1354850.0000
1107.2000 1356197.5000
1108.3000 1357545.0000
1109.4000 1358892.5000
1110.5000 1360240.0000
1111.6000 1361587.5000
1112.7000 1362935.0000
1113.8000 1364282.5000
1114.9000 1365630.0000
1116.0000 1366977.5000
1117.1000 1368325.0000
1118.2000 1369672.5000
1119.3000 1371020.0000
1120.4000 1372367.5000
1121.5000 1373715.0000
1122.6000 1375062.5000
1123.7000 1376410.0000
1124.8000 1377757.5000
1125.9000 1379105.0000
1127.0000 1380452.5000
1128.1000 1381800.0000
1129.2000 1383147.5000
1130.3000 1384495.0000
1131.4000 1385842.5000
1132.5000 1387190.0000
1133.6000 1388537.5000
1134.7000 1389885.0000
1135.8000 1391232.5000
1136.9000 1392580.0000
1138.0000 1393927.5000
1139.1000 1395275.0000
1140.2000 1396622.5000
1141.3000 1397970.0000
1142.4000 1399317.5000
1143.5000 1400665.0000
1144.6000 1402012.5000
1145.7000 1403360.0000
1146.8000 1404707.5000
1147.9000 1406055.0000
1149.0000 1407402.5000
1150.1000 1408750.0000
1151.2000 1410097.5000
1152.3000 1411445.0000
1153.4000 1412792.5000
1154.5000 1414140.0000
1155.6000 1415487.5000
1156.7000 1416835.0000
1157.8000 1418182.5000
1158.9000 1419530.0000
1160.0000 1420877.5000
1161.1000 1422225.0000
1162.2000 1423572.5000
1163.3000 1424920.0000
1164.4000 1426267.5000
1165.5000 1427615.0000
1166.6000 1428962.5000
1167.7000 1430310.0000
1168.8000 1431657.5000
1169.9000 1433005.0000
1171.0000 1434352.5000
1172.1000 1435700.0000
1173.2000 1437047.5000
1174.3000 1438395.0000
1175.4000 1439742.5000
1176.5000 1441090.0000
1177.6000 1442437.5000
1178.7000 1443785.0000
1179.8000 1445132.5000
1180.9000 1446480.0000
1182.0000 1447827.5000
1183.1000 1449175.0000
1184.2000 1450522.5000
1185.3000 1451870.0000
1186.4000 1453217.5000
1187.5000 1454565.0000
1188.6000 1455912.5000
1189.7000 1457260.0000
1190.8000 1458607.5000
1191.9000 1459955.0000
1193.0000 1461302.5000
1194.1000 1462650.0000
1195.2000 1463997.5000
1196.3000 1465345.0000
1197.4000 1466692.5000
1198.5000 1468040.0000
1199.6000 1469387.5000
1200.7000 1470735.0000
1201.8000 1472082.5000
1202.9000 1473430.0000
1204.0000 1474777.5000
1205.1000 1476125.0000
1206.2000 1477472.5000
1207.3000 1478820.0000
1208.4000 1480167.5000
1209.5000 1481515.0000
1210.6000 1482862.5000
1211.7000 1484210.0000
1212.8000 1485557.5000
1213.9000 1486905.0000
1215.0000 1488252.5000
1216.1000 1489600.0000
1217.2000 1490947.5000
1218.3000 1492295.0000
1219.4000 1493642.5000
1220.5000 1494990.0000
1221.6000 1496337.5000
1222.7000 1497685.0000
1223.8000 1499032.5000
1224.9000 1500380.0000
1226.0000 1501727.5000
1227.1000 1503075.0000
1228.2000 1504422.5000
1229.3000 1505770.0000
1230.4000 1507117.5000
1231.5000 1508465.0000
1232.6000 1509812.5000
1233.7000 1511160.0000
1234.8000 1512507.5000
1235.9000 1513855.0000
1237.0000 1515202.5000
1238.1000 1516550.0000
1239.2000 1517897.5000
1240.3000 1519245.0000
1241.4000 1520592.5000
1242.5000 1521940.0000
1243.6000 1523287.5000
1244.7000 1524635.0000
1245.8000 1525982.5000
1246.9000 1527330.0000
1248.0000 1528677.5000
1249.1000 1530025.0000
1250.2000 1531372.5000
1251.3000 1532720.0000
