# time totalContactTime
465.6000 254938.7000
466.6000 255486.7000
467.6000 256034.7000
468.6000 256582.7000
469.6000 257130.7000
470.6000 257678.7000
471.6000 258226.7000
472.6000 258774.7000
473.6000 259322.7000
474.6000 259870.7000
475.6000 260418.7000
476.6000 260966.7000
477.6000 261514.7000
478.6000 262062.7000
479.6000 262610.7000
480.6000 263158.7000
481.6000 263706.7000
482.6000 264254.7000
483.6000 264802.7000
484.6000 265350.7000
485.6000 265898.7000
486.6000 266446.7000
487.6000 266994.7000
488.6000 267542.7000
489.6000 268090.7000
490.6000 268638.7000
491.6000 269186.7000
492.6000 269734.7000
493.6000 270282.7000
494.6000 270830.7000
495.6000 271378.7000
496.6000 271926.7000
497.6000 272474.7000
498.6000 273022.7000
499.6000 273570.7000
500.6000 274118.7000
501.6000 274666.7000
502.6000 275214.7000
503.6000 275762.7000
504.6000 276310.7000
505.6000 276858.7000
506.6000 277406.7000
507.6000 277954.7000
508.6000 278502.7000
509.6000 279050.7000
510.6000 279598.7000
511.6000 280146.7000
512.6000 280694.7000
513.6000 281242.7000
514.6000 281790.7000
515.6000 282338.7000
516.6000 282886.7000
517.6000 283434.7000
518.6000 283982.7000
519.6000 284530.7000
520.6000 285078.7000
521.6000 285626.7000
522.6000 286174.7000
523.6000 286722.7000
524.6000 287270.7000
525.6000 287818.7000
526.6000 288366.7000
527.6000 288914.7000
528.6000 289462.7000
529.6000 290010.7000
530.6000 290558.7000
531.6000 291106.7000
532.6000 291654.7000
533.6000 292202.7000
534.6000 292750.7000
535.6000 293298.7000
536.6000 293846.7000
537.6000 294394.7000
538.6000 294942.7000
539.6000 295490.7000
540.6000 296038.7000
541.6000 296586.7000
542.6000 297134.7000
543.6000 297682.7000
544.6000 298230.7000
545.6000 298778.7000
546.6000 299326.7000
547.6000 299874.7000
548.6000 300422.7000
549.6000 300970.7000
550.6000 301518.7000
551.6000 302066.7000
552.6000 302614.7000
553.6000 303162.7000
554.6000 303710.7000
555.6000 304258.7000
556.6000 304806.7000
557.6000 305354.7000
558.6000 305902.7000
559.6000 306450.7000
560.6000 306998.7000
561.6000 307546.7000
562.6000 308094.7000
563.6000 308642.7000
564.6000 309190.7000
565.6000 309738.7000
566.6000 310286.7000
567.6000 310834.7000
568.6000 311382.7000
569.6000 311930.7000
570.6000 312478.7000
571.6000 313026.7000
572.6000 313574.7000
573.6000 314122.7000
574.6000 314670.7000
575.6000 315218.7000
576.6000 315766.7000
577.6000 316314.7000
578.6000 316862.7000
579.6000 317410.7000
580.6000 317958.7000
581.6000 318506.7000
582.6000 319054.7000
583.6000 319602.7000
584.6000 320150.7000
585.6000 320698.7000
586.6000 321246.7000
587.6000 321794.7000
588.6000 322342.7000
589.6000 322890.7000
590.6000 323438.2000
591.6000 323985.2000
592.6000 324532.2000
593.6000 325079.2000
594.6000 325626.2000
595.6000 326173.2000
596.6000 326720.2000
597.6000 327267.2000
598.6000 327814.2000
599.6000 328361.2000
600.6000 328908.2000
601.6000 329455.2000
602.6000 330002.2000
603.6000 330549.2000
604.6000 331096.2000
605.6000 331643.2000
606.6000 332190.2000
607.6000 332737.2000
608.6000 333284.2000
609.6000 333831.2000
610.6000 334378.2000
611.6000 334925.2000
612.6000 335472.2000
613.6000 336019.2000
614.6000 336566.2000
615.6000 337113.2000
616.6000 337660.2000
617.6000 338207.2000
618.6000 338754.2000
619.6000 339301.2000
620.6000 339848.2000
621.6000 340395.2000
622.6000 340942.2000
623.6000 341489.2000
624.6000 342036.2000
625.6000 342583.2000
626.6000 343130.2000
627.6000 343677.2000
628.6000 344224.2000
629.6000 344771.2000
630.6000 345318.2000
631.6000 345865.2000
632.6000 346412.2000
633.6000 346959.2000
634.6000 347506.2000
635.6000 348053.2000
636.6000 348600.2000
637.6000 349147.2000
638.6000 349694.2000
639.6000 350241.2000
640.6000 350788.2000
641.6000 351335.2000
642.6000 351882.2000
643.6000 352429.2000
644.6000 352976.2000
645.6000 353523.2000
646.6000 354070.2000
647.6000 354617.2000
648.6000 355164.2000
649.6000 355711.2000
650.6000 356258.2000
651.6000 356805.2000
652.6000 357352.2000
653.6000 357899.2000
654.6000 358446.2000
655.6000 358993.2000
656.6000 359540.2000
657.6000 360087.2000
658.6000 360634.2000
659.6000 361181.2000
660.6000 361728.2000
661.6000 362275.2000
662.6000 362822.2000
663.6000 363369.2000
664.6000 363916.2000
665.6000 364463.2000
666.6000 365010.2000
667.6000 365557.2000
668.6000 366104.2000
669.6000 366651.2000
670.6000 367198.2000
671.6000 367745.2000
672.6000 368292.2000
673.6000 368839.2000
674.6000 369386.2000
675.6000 369933.2000
676.6000 370480.2000
677.6000 371027.2000
678.6000 371574.2000
679.6000 372121.2000
680.6000 372668.2000
681.6000 373215.2000
682.6000 373762.2000
683.6000 374309.2000
684.6000 374856.2000
685.6000 375403.2000
686.6000 375950.2000
687.6000 376497.2000
688.6000 377044.2000
689.6000 377591.2000
690.6000 378138.2000
691.6000 378685.2000
692.6000 379232.2000
693.6000 379779.2000
694.6000 380326.2000
695.6000 380873.2000
696.6000 381420.2000
697.6000 381967.2000
698.6000 382514.2000
699.6000 383061.2000
700.6000 383608.2000
701.6000 384155.2000
702.6000 384702.2000
703.6000 385249.2000
704.6000 385796.2000
705.6000 386343.2000
706.6000 386890.2000
707.6000 387437.2000
708.6000 387984.2000
709.6000 388531.2000
710.6000 389078.2000
711.6000 389625.2000
712.6000 390172.2000
713.6000 390719.2000
714.6000 391266.2000
715.6000 391813.2000
716.6000 392360.2000
717.6000 392907.2000
718.6000 393454.2000
719.6000 394001.2000
720.6000 394548.2000
721.6000 395095.2000
722.6000 395642.2000
723.6000 396189.2000
724.6000 396736.2000
725.6000 397283.2000
726.6000 397830.2000
727.6000 398377.2000
728.6000 398924.2000
729.6000 399471.2000
730.6000 400018.2000
731.6000 400565.2000
732.6000 401112.2000
733.6000 401659.2000
734.6000 402206.2000
735.6000 402753.2000
736.6000 403300.2000
737.6000 403847.2000
738.6000 404394.2000
739.6000 404941.2000
740.6000 405488.2000
741.6000 406035.2000
742.6000 406582.2000
743.6000 407122.8000
744.6000 407637.8000
745.6000 408152.8000
746.6000 408667.8000
747.6000 409182.8000
748.6000 409697.8000
749.6000 410212.8000
750.6000 410727.8000
751.6000 411242.8000
752.6000 411757.8000
753.6000 412272.8000
754.6000 412787.8000
755.6000 413302.8000
756.6000 413817.8000
757.6000 414332.8000
758.6000 414847.8000
759.6000 415362.8000
760.6000 415877.8000
761.6000 416392.8000
762.6000 416907.8000
763.6000 417422.8000
764.6000 417937.8000
765.6000 418452.8000
766.6000 418967.8000
767.6000 419482.8000
768.6000 419997.8000
769.6000 420512.8000
770.6000 421027.8000
771.6000 421542.8000
772.6000 422057.8000
773.6000 422572.8000
774.6000 423087.8000
775.6000 423602.8000
776.6000 424117.8000
777.6000 424632.8000
778.6000 425147.8000
779.6000 425662.8000
780.6000 426177.8000
781.6000 426692.8000
782.6000 427207.8000
783.6000 427722.8000
784.6000 428237.8000
785.6000 428752.8000
786.6000 429267.8000
787.6000 429782.8000
788.6000 430297.8000
789.6000 430812.8000
790.6000 431327.8000
791.6000 431842.8000
792.6000 432357.8000
793.6000 432872.8000
794.6000 433387.8000
795.6000 433902.8000
796.6000 434417.8000
797.6000 434932.8000
798.6000 435447.8000
799.6000 435962.8000
800.6000 436477.8000
801.6000 436992.8000
802.6000 437507.8000
803.6000 438022.8000
804.6000 438537.8000
805.6000 439052.8000
806.6000 439567.8000
807.6000 440082.8000
808.6000 440597.8000
809.6000 441112.8000
810.6000 441627.8000
811.6000 442142.8000
812.6000 442657.8000
813.6000 443172.8000
814.6000 443687.8000
815.6000 444202.8000
816.6000 444717.8000
817.6000 445232.8000
818.6000 445747.8000
819.6000 446262.8000
820.6000 446777.8000
821.6000 447292.8000
822.6000 447807.8000
823.6000 448322.8000
824.6000 448837.8000
825.6000 449352.8000
826.6000 449867.8000
827.6000 450382.8000
828.6000 450897.8000
829.6000 451412.8000
830.6000 451927.8000
831.6000 452442.8000
832.6000 452957.8000
833.6000 453472.8000
834.6000 453987.8000
835.6000 454502.8000
836.6000 455017.8000
837.6000 455532.8000
838.6000 456047.8000
839.6000 456562.8000
840.6000 457077.8000
841.6000 457592.8000
842.6000 458107.8000
843.6000 458622.8000
844.6000 459137.8000
845.6000 459652.8000
846.6000 460167.8000
847.6000 460682.8000
848.6000 461197.8000
849.6000 461712.8000
850.6000 462227.8000
851.6000 462742.8000
852.6000 463257.8000
853.6000 463772.8000
854.6000 464287.8000
855.6000 464802.8000
856.6000 465317.8000
857.6000 465832.8000
858.6000 466347.8000
859.6000 466862.8000
860.6000 467377.8000
861.6000 467892.8000
862.6000 468407.8000
863.6000 468922.8000
864.6000 469437.8000
865.6000 469952.8000
866.6000 470467.8000
867.6000 470982.8000
868.6000 471469.9000
869.6000 471953.9000
870.6000 472437.9000
871.6000 472921.9000
872.6000 473405.9000
873.6000 473889.9000
874.6000 474373.9000
875.6000 474857.9000
876.6000 475341.9000
877.6000 475825.9000
878.6000 476309.9000
879.6000 476793.9000
880.6000 477277.9000
881.6000 477761.9000
882.6000 478245.9000
883.6000 478729.9000
884.6000 479213.9000
885.6000 479697.9000
886.6000 480160.9000
887.6000 480614.9000
888.6000 481068.9000
889.6000 481522.9000
890.6000 481976.9000
891.6000 482430.9000
892.6000 482884.9000
893.6000 483338.9000
894.6000 483792.9000
895.6000 484246.9000
896.6000 484700.9000
897.6000 485154.9000
898.6000 485608.9000
899.6000 486062.9000
900.6000 486516.9000
901.6000 486970.9000
902.6000 487424.9000
903.6000 487878.9000
904.6000 488332.9000
905.6000 488786.9000
906.6000 489240.9000
907.6000 489694.9000
908.6000 490148.9000
909.6000 490602.9000
910.6000 491056.9000
911.6000 491510.9000
912.6000 491964.9000
913.6000 492418.9000
914.6000 492872.9000
915.6000 493326.9000
916.6000 493780.9000
917.6000 494234.9000
918.6000 494688.9000
919.6000 495142.9000
920.6000 495596.9000
921.6000 496050.9000
922.6000 496504.9000
923.6000 496958.9000
924.6000 497412.9000
925.6000 497866.9000
926.6000 498320.9000
927.6000 498774.9000
928.6000 499228.9000
929.6000 499682.9000
930.6000 500136.9000
931.6000 500590.9000
932.6000 501044.9000
933.6000 501498.9000
934.6000 501952.9000
935.6000 502406.9000
936.6000 502860.9000
937.6000 503314.9000
938.6000 503768.9000
939.6000 504222.9000
940.6000 504676.9000
941.6000 505130.9000
942.6000 505584.9000
943.6000 506038.9000
944.6000 506492.9000
945.6000 506946.9000
946.6000 507400.9000
947.6000 507854.9000
948.6000 508308.9000
949.6000 508762.9000
950.6000 509216.9000
951.6000 509670.9000
952.6000 510124.9000
953.6000 510549.9000
954.6000 510974.9000
955.6000 511399.9000
956.6000 511824.9000
957.6000 512249.9000
958.6000 512674.9000
959.6000 513100.7000
960.6000 513526.7000
961.6000 513952.7000
962.6000 514378.7000
963.6000 514804.7000
964.6000 515230.1000
965.6000 515655.1000
966.6000 516080.1000
967.6000 516505.1000
968.6000 516930.1000
969.6000 517355.1000
970.6000 517780.1000
971.6000 518205.1000
972.6000 518630.1000
973.6000 519055.1000
974.6000 519480.1000
975.6000 519905.1000
976.6000 520330.1000
977.6000 520755.1000
978.6000 521180.1000
979.6000 521605.1000
980.6000 522030.1000
981.6000 522455.1000
982.6000 522880.1000
983.6000 523305.1000
984.6000 523730.1000
985.6000 524155.1000
986.6000 524580.1000
987.6000 525005.1000
988.6000 525430.1000
989.6000 525855.1000
990.6000 526280.1000
991.6000 526705.1000
992.6000 527130.1000
993.6000 527555.1000
994.6000 527980.1000
995.6000 528405.1000
996.6000 528830.1000
997.6000 529255.1000
998.6000 529680.1000
999.6000 530105.1000
1000.6000 530530.1000
1001.6000 530955.1000
1002.6000 531380.1000
1003.6000 531805.1000
1004.6000 532230.1000
1005.6000 532655.1000
1006.6000 533080.1000
1007.6000 533505.1000
1008.6000 533930.1000
1009.6000 534355.1000
1010.6000 534780.1000
1011.6000 535205.1000
1012.6000 535630.1000
1013.6000 536055.1000
1014.6000 536480.1000
1015.6000 536905.1000
1016.6000 537330.1000
1017.6000 537755.1000
1018.6000 538180.1000
1019.6000 538605.1000
1020.6000 539030.1000
1021.6000 539455.1000
1022.6000 539880.1000
1023.6000 540305.1000
1024.7000 540772.6000
1025.8000 541240.1000
1026.9000 541707.6000
1028.0000 542175.1000
1029.1000 542642.6000
1030.2000 543110.2000
1031.3000 543578.8000
1032.4000 544047.4000
1033.5000 544516.0000
1034.6000 544984.6000
1035.7000 545453.2000
1036.8000 545921.8000
1037.9000 546390.4000
1039.0000 546859.0000
1040.1000 547327.6000
1041.2000 547796.2000
1042.3000 548264.8000
1043.4000 548733.4000
1044.5000 549202.0000
1045.6000 549670.6000
1046.7000 550139.2000
1047.8000 550607.8000
1048.9000 551076.4000
1050.0000 551545.0000
1051.1000 552013.6000
1052.2000 552482.2000
1053.3000 552950.8000
1054.4000 553419.4000
1055.5000 553888.0000
1056.6000 554356.6000
1057.7000 554825.2000
1058.8000 555293.8000
1059.9000 555762.4000
1061.0000 556231.0000
1062.1000 556699.6000
1063.2000 557168.2000
1064.3000 557636.8000
1065.4000 558105.4000
1066.5000 558574.0000
1067.6000 559042.6000
1068.7000 559511.2000
1069.8000 559979.8000
1070.9000 560448.4000
1072.0000 560917.0000
1073.1000 561385.6000
1074.2000 561854.2000
1075.3000 562322.8000
1076.4000 562791.4000
1077.5000 563260.0000
1078.6000 563728.6000
1079.7000 564197.2000
1080.8000 564665.8000
1081.9000 565134.4000
1083.0000 565580.6000
1084.1000 566018.4000
1085.2000 566456.2000
1086.3000 566894.0000
1087.4000 567331.8000
1088.5000 567769.6000
1089.6000 568207.4000
1090.7000 568645.2000
1091.8000 569083.0000
1092.9000 569520.8000
1094.0000 569958.6000
1095.1000 570396.4000
1096.2000 570834.2000
1097.3000 571272.0000
1098.4000 571709.8000
1099.5000 572147.6000
1100.6000 572585.7000
1101.7000 573022.3000
1102.8000 573454.0000
1103.9000 573882.5000
1105.0000 574284.0000
1106.1000 574685.2000
1107.2000 575085.6000
1108.3000 575486.0000
1109.4000 575886.4000
1110.5000 576286.8000
1111.6000 576687.2000
1112.7000 577087.6000
1113.8000 577488.0000
1114.9000 577888.7000
1116.0000 578290.2000
1117.1000 578691.7000
1118.2000 579093.8000
1119.3000 579489.3000
1120.4000 579884.2000
1121.5000 580277.0000
1122.6000 580669.1000
1123.7000 581060.4000
1124.8000 581452.5000
1125.9000 581844.5000
1127.0000 582235.0000
1128.1000 582625.5000
1129.2000 583016.0000
1130.3000 583407.6000
1131.4000 583799.2000
1132.5000 584190.8000
1133.6000 584584.3000
1134.7000 584979.2000
1135.8000 585373.1000
1136.9000 585768.0000
1138.0000 586163.0000
1139.1000 586560.2000
1140.2000 586958.4000
1141.3000 587356.6000
1142.4000 587754.8000
1143.5000 588154.2000
1144.6000 588555.7000
1145.7000 588957.2000
1146.8000 589358.7000
1147.9000 589760.8000
1149.0000 590163.4000
1150.1000 590566.0000
1151.2000 590968.6000
1152.3000 591370.6000
1153.4000 591772.1000
1154.5000 592173.6000
1155.6000 592575.1000
1156.7000 592976.6000
1157.8000 593378.1000
1158.9000 593779.8000
1160.0000 594182.6000
1161.1000 594586.3000
1162.2000 594990.0000
1163.3000 595393.7000
1164.4000 595797.4000
1165.5000 596201.5000
1166.6000 596606.3000
1167.7000 597011.1000
1168.8000 597415.9000
1169.9000 597820.7000
1171.0000 598224.5000
1172.1000 598628.2000
1173.2000 599031.9000
1174.3000 599435.6000
1175.4000 599839.3000
1176.5000 600243.0000
1177.6000 600647.3000
1178.7000 601053.8000
1179.8000 601460.8000
1180.9000 601867.8000
1182.0000 602274.8000
1183.1000 602681.8000
1184.2000 603088.8000
1185.3000 603495.8000
1186.4000 603902.8000
1187.5000 604309.8000
1188.6000 604716.8000
1189.7000 605123.8000
1190.8000 605530.8000
1191.9000 605937.8000
1193.0000 606344.8000
1194.1000 606751.8000
1195.2000 607158.8000
1196.3000 607565.8000
1197.4000 607972.8000
1198.5000 608379.8000
1199.6000 608786.8000
1200.7000 609193.8000
1201.8000 609600.8000
1202.9000 610007.8000
1204.0000 610414.8000
1205.1000 610821.8000
1206.2000 611228.8000
1207.3000 611635.8000
1208.4000 612042.8000
1209.5000 612449.8000
1210.6000 612856.8000
1211.7000 613263.8000
1212.8000 613670.8000
1213.9000 614077.8000
1215.0000 614484.8000
1216.1000 614891.8000
1217.2000 615298.8000
1218.3000 615705.8000
1219.4000 616112.8000
1220.5000 616519.8000
1221.6000 616926.8000
1222.7000 617333.8000
1223.8000 617740.8000
1224.9000 618147.8000
1226.0000 618554.8000
1227.1000 618961.8000
1228.2000 619368.8000
1229.3000 619775.8000
1230.4000 620182.8000
1231.5000 620589.8000
1232.6000 620996.8000
1233.7000 621403.8000
1234.8000 621810.8000
1235.9000 622217.8000
1237.0000 622624.8000
1238.1000 623031.8000
1239.2000 623438.8000
1240.3000 623845.8000
1241.4000 624252.8000
1242.5000 624659.8000
1243.6000 625066.8000
1244.7000 625473.8000
1245.8000 625880.8000
1246.9000 626287.8000
1248.0000 626694.8000
1249.1000 627101.8000
1250.2000 627508.8000
1251.3000 627915.8000
1252.4000 628322.8000
1253.5000 628729.8000
1254.6000 629136.8000
1255.7000 629543.8000
1256.8000 629950.8000
1257.9000 630358.8000
1259.0000 630766.9000
1260.1000 631175.0000
1261.2000 631582.4000
1262.3000 631989.4000
1263.4000 632396.4000
1264.5000 632803.4000
1265.6000 633210.4000
1266.7000 633617.4000
1267.8000 634024.4000
1268.9000 634431.4000
1270.0000 634838.4000
1271.1000 635245.4000
1272.2000 635652.4000
1273.3000 636060.7000
1274.4000 636469.9000
1275.5000 636879.1000
1276.6000 637288.3000
1277.7000 637697.5000
1278.8000 638106.7000
1279.9000 638515.9000
1281.0000 638925.1000
1282.1000 639334.3000
1283.2000 639743.5000
1284.3000 640152.7000
1285.4000 640561.9000
1286.5000 640971.1000
1287.6000 641380.3000
1288.7000 641789.5000
