0	187	49
1	401	49
2	250	49
3	413	49
4	236	49
5	356	49
6	396	49
7	234	49
8	354	49
9	413	49
10	327	49
11	230	49
12	313	49
13	417	49
14	318	49
15	174	49
16	449	49
17	506	49
18	100	48
19	265	47
20	371	49
21	281	49
22	435	49
23	455	49
24	341	49
25	516	49
26	414	49
27	437	49
28	393	49
29	167	49
30	250	49
31	337	49
32	147	49
33	305	49
34	498	49
35	349	49
36	309	49
37	404	49
38	459	49
39	406	49
40	507	49
41	484	49
42	322	49
43	277	49
44	226	49
45	264	49
46	372	49
47	149	49
48	314	49
49	88	48
